OBJECTID,feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
4021,18505914,03324300,"SALAMONIE RIVER NEAR WARREN, IN",425.0000000,40.7125435,-85.4535828
4022,18506324,03324200,"SALAMONIE RIVER AT PORTLAND, IND.",85.5999985,40.4278221,-85.0388565
4023,18503495,03325500,"MISSISSINEWA RIVER NEAR RIDGEVILLE, IN",133.0000000,40.2800446,-84.9924698
4024,18474953,03348000,"WHITE RIVER AT ANDERSON, IN",406.0000000,40.1052780,-85.6713867
4025,18474927,03347000,"WHITE RIVER AT MUNCIE, IN",241.0000000,40.2042084,-85.3871918
4026,18508640,03325000,"WABASH RIVER AT WABASH, IN",1768.0000000,40.7908783,-85.8202667
4027,18509098,03327500,"WABASH RIVER AT PERU, IN",2686.0000000,40.7500000,-86.0666656
4028,18503041,03326500,"MISSISSINEWA RIVER AT MARION, IN",682.0000000,40.5764160,-85.6595306
4029,20097331,03333700,"WILDCAT CREEK AT KOKOMO, IN",242.0000000,40.4708900,-86.1529160
4030,20097127,03333450,"WILDCAT CREEK NEAR JEROME, IN",146.0000000,40.4412766,-85.9187469
4031,18476401,03352500,"FALL CREEK AT MILLERSVILLE, IN",298.0000000,39.8519859,-86.0874863
4032,18475727,03351500,"FALL CREEK NEAR FORTVILLE, IN",169.0000000,39.9547615,-85.8674774
4033,18476353,03351000,"WHITE RIVER NEAR NORA, IN",1219.0000000,39.9105949,-86.1055450
4034,18474935,03348130,"WHITE RIVER AT RAIBLE AVENUE AT ANDERSON, IN",519.0000000,40.1105957,-85.7108078
4035,18475175,03349510,"CICERO CREEK AT ARCADIA, IN",131.0000000,40.1744804,-86.0005417
4036,18476775,03353200,"EAGLE CREEK AT ZIONSVILLE, IN",106.0000000,39.9464302,-86.2602692
4037,18476435,03351310,"CROOKED CREEK AT INDIANAPOLIS, IN",17.8999996,39.8297653,-86.2061005
4038,18474949,03350700,"STONY CREEK NEAR NOBLESVILLE, IN",50.7999992,40.0289268,-85.9955368
4039,18474819,03350655,"Stony Creek at Fishersburg, IN",45.3199997,40.0661125,-85.8630524
4040,18474939,03350660,"WILLIAM LOCK DITCH NEAR DURBIN, IN",28.4899998,40.0736122,-85.9250031
4041,18476367,03351072,"WILLIAMS CREEK AT 96TH STREET, INDIANAPOLIS, IN",42.2200012,39.9269447,-86.1722183
4042,18476291,03350800,"WHITE RIVER AT 146TH ST NEAR NOBLESVILLE, IN",1142.0000000,40.0003128,-86.0224838
4043,18475545,03349000,"WHITE RIVER AT NOBLESVILLE, IN",858.0000000,40.0469818,-86.0172043
4044,25167897,03349210,"CICERO CREEK AT TIPTON, IN",210.5700073,40.2769432,-86.0425034
4045,18500066,03328500,"EEL RIVER NEAR LOGANSPORT, IN",789.0000000,40.7819862,-86.2638855
4046,20100492,03329700,"DEER CREEK NEAR DELPHI, IN",274.0000000,40.5903168,-86.6213913
4047,20101828,03329000,"WABASH RIVER AT LOGANSPORT, IN",3779.0000000,40.7464294,-86.3775024
4048,20097421,03334000,"WILDCAT CREEK AT OWASCO, IN",396.0000000,40.4648323,-86.6365585
4049,18482720,03339280,"PRAIRIE CREEK NEAR LEBANON, IN",33.2000008,40.1044846,-86.5227814
4050,18490768,03333050,"TIPPECANOE RIVER NEAR DELPHI, IN",1869.0000000,40.5939178,-86.7703323
4051,18490760,03332555,"TIPPECANOE RIVER AT NORWAY, IN",1760.0000000,40.7786522,-86.7580643
4052,18490764,03332605,"TIPPECANOE RIVER BELOW OAKDALE DAM, IN",1790.0000000,40.6533699,-86.7566757
4053,20097561,03335000,"WILDCAT CREEK NEAR LAFAYETTE, IN",794.0000000,40.4405899,-86.8291779
4054,20097619,03334500,"SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IN",243.0000000,40.4178123,-86.7680664
4055,10205115,03335500,"WABASH RIVER AT LAFAYETTE, IN",7267.0000000,40.4251671,-86.8964996
4056,10204967,03335673,"LITTLE WEA CREEK AT SOUTH RAUB, IN",17.2999992,40.3014259,-86.9236221
4057,18482486,03339500,"SUGAR CREEK AT CRAWFORDSVILLE, IN",509.0000000,40.0489311,-86.8994522
4058,10205379,033356786,"LITTLE PINE CREEK NEAR MONTMORENCI, IN",21.7000008,40.4672585,-87.0580673
4059,13454468,05524500,"IROQUOIS RIVER NEAR FORESMAN, IN",449.0000000,40.8705940,-87.3066940
4060,10206671,03336000,"WABASH RIVER AT COVINGTON, IN",8218.0000000,40.1400375,-87.4066772
4061,10080962,03339000,"VERMILION RIVER NEAR DANVILLE, IL",1290.0000000,40.1008682,-87.5972443
4062,13454068,05525500,"SUGAR CREEK AT MILFORD, IL",446.0000000,40.6300354,-87.7239151
4063,13454484,05525000,"IROQUOIS RIVER AT IROQUOIS, IL",686.0000000,40.8228149,-87.5814209
4064,10080598,03336645,"MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD, IL",432.0000000,40.1369820,-87.7458572
4065,10082224,03336900,"SALT FORK NEAR ST. JOSEPH, IL",134.0000000,40.1494446,-88.0341644
4066,10082032,03337570,"SALINE BRANCH ABOVE 1700E NEAR URBANA, IL",75.0999985,40.1288872,-88.1513901
4067,10082040,03337000,"BONEYARD CREEK AT URBANA, IL",4.4600000,40.1111412,-88.2264404
4068,13571661,05570910,"SANGAMON RIVER AT FISHER, IL",240.0000000,40.3105888,-88.3222733
4069,13769580,05590050,"COPPER SLOUGH AT CHAMPAIGN, IL",7.9800000,40.0972557,-88.3067169
4070,13618713,05554500,"VERMILION RIVER AT PONTIAC, IL",579.0000000,40.8778114,-88.6361694
4071,13571751,05572000,"SANGAMON RIVER AT MONTICELLO, IL",550.0000000,40.0308685,-88.5889511
4072,13551309,05579630,"KICKAPOO CREEK NEAR BLOOMINGTON, IL",14.8000002,40.4583321,-88.8775024
4073,13551289,05579610,"KICKAPOO CREEK AT 2100E ROAD NEAR BLOOMINGTON, IL",7.3000002,40.4677773,-88.8638916
4074,13551669,05579725,"LITTLE KICKAPOO CREEK NEAR HEYWORTH, IL",24.8999996,40.3650017,-88.9638901
4075,13551311,05579620,"KICKAPOO CREEK TRIBUTARY NEAR BLOOMINGTON, IL",3.8000000,40.4727783,-88.8797226
4076,13597567,05567500,"MACKINAW RIVER NEAR CONGERVILLE, IL",767.0000000,40.6236496,-89.2417526
4077,13554729,05578500,"SALT CREEK NEAR ROWELL, IL",335.0000000,40.1150360,-89.0492477
4078,13554633,05580000,"KICKAPOO CREEK AT WAYNESVILLE, IL",227.0000000,40.2547607,-89.1292496
4079,13552723,05580950,"SUGAR CREEK NEAR BLOOMINGTON, IL",34.4000015,40.4719429,-89.0280533
4080,14839241,05560500,"FARM CREEK AT FARMDALE, IL",27.3999996,40.6675377,-89.5042648
4081,13555705,05579500,"LAKE FORK NEAR CORNLAND, IL",214.0000000,39.9516678,-89.3855591
4082,14839053,05561500,"FONDULAC CREEK NEAR EAST PEORIA, IL",5.5400000,40.6772614,-89.5312042
4083,13598741,05568000,"MACKINAW RIVER NEAR GREEN VALLEY, IL",1073.0000000,40.4542084,-89.6062164
4084,14820367,05576500,"SANGAMON RIVER AT RIVERTON, IL",2618.0000000,39.8431053,-89.5473175
4085,13554847,05582000,"SALT CREEK NEAR GREENVIEW, IL",1804.0000000,40.1319885,-89.7356644
4086,13606262,05568500,"ILLINOIS RIVER AT KINGSTON MINES, IL",15818.0000000,40.5530930,-89.7773285
4087,14819009,05583000,"SANGAMON RIVER NEAR OAKFORD, IL",5093.0000000,40.1241684,-89.9850006
4088,14818845,05578000,"SANGAMON RIVER AT PETERSBURG, IL",3063.0000000,40.0133324,-89.8383331
4089,13584750,05569500,"SPOON RIVER AT LONDON MILLS, IL",1072.0000000,40.7077789,-90.2799988
4090,13586224,05570000,"SPOON RIVER AT SEVILLE, IL",1636.0000000,40.4900398,-90.3404007
4091,13803642,05585000,"LA MOINE RIVER AT RIPLEY, IL",1293.0000000,40.0247688,-90.6317978
4092,13802760,05584500,"LA MOINE RIVER AT COLMAR, IL",655.0000000,40.3303223,-90.8962479
4093,7006146,05474000,"Skunk River at Augusta, IA",4312.0000000,40.7536507,-91.2770920
4094,5802188,05495500,"BEAR CREEK NEAR MARCELLINE, IL",349.0000000,40.1428223,-91.3373718
4095,5802280,05496000,"Wyaconda River above Canton, MO",393.0000000,40.1421127,-91.5656967
4096,4989635,05500000,"South Fabius River near Taylor, MO",620.0000000,39.8966408,-91.5801697
4097,5802762,05495000,"Fox River at Wayland, MO",400.0000000,40.3924179,-91.5978851
4098,5017066,05497150,"North Fabius River near Ewing, MO",471.0000000,40.0189323,-91.6221008
4099,5017044,05498150,"Middle Fabius River near Ewing, MO",400.0000000,40.0289345,-91.7057190
4100,4998271,05490500,"Des Moines River at Keosauqua, IA",14038.0000000,40.7278061,-91.9596176
4101,4989089,05498700,"South Fabius River above Newark, MO",211.0000000,40.0061111,-92.0269470
4102,5799184,05494300,"Fox River at Bloomfield, IA",87.6999969,40.7694664,-92.4187927
4103,4461060,06906150,"Long Branch Creek near Atlanta, MO",23.0000000,39.8973045,-92.4932480
4104,5124970,06904050,"Chariton River at Livonia, MO",864.0000000,40.4840279,-92.6859131
4105,5121718,06904010,"Chariton River near Moulton, IA",740.0000000,40.6925163,-92.7724152
4106,5814707,06904500,"Chariton River at Novinger, MO",1370.0000000,40.2343330,-92.6863861
4107,940280022,06903900,"Chariton River near Rathbun, IA",549.0000000,40.8218727,-92.8912506
4108,5123830,06903700,"South Fork Chariton River near Promise City, IA",168.0000000,40.8005600,-93.1924286
4109,5967984,06901500,"Locust Creek near Linneus, MO",550.0000000,39.8959427,-93.2365265
4110,5140789,06899500,"Thompson River at Trenton, MO",1720.0000000,40.0693054,-93.6380310
4111,5966418,06900050,"Medicine Creek near Laredo, MO",355.0000000,40.0266113,-93.4362259
4112,5138325,06898000,"Thompson River at Davis City, IA",701.0000000,40.6402779,-93.8082809
4113,5106782,06897500,"Grand River near Gallatin, MO",2250.0000000,39.9269524,-93.9427261
4114,5105824,06897000,"East Fork Big Creek near Bethany, MO",95.0000000,40.2972221,-94.0262222
4115,5106070,06896400,"East Fork Grand River at Albany, MO",401.0000000,40.2486115,-94.3602753
4116,3723325,06820410,"One Hundred Two River near Bolckow, MO",646.7999878,40.1136093,-94.8383331
4117,3723311,06819500,"One Hundred and Two River at Maryville, MO",515.0000000,40.3455009,-94.8321915
4118,3722745,06819185,"East Fork 102 River at Bedford, IA",85.4000015,40.6605415,-94.7166367
4119,19129083,06817000,"Nodaway River at Clarinda, IA",762.0000000,40.7432785,-95.0141907
4120,2501637,06817700,"Nodaway River near Graham, MO",1520.0000000,40.2024727,-95.0695572
4121,2501563,06817500,"Nodaway River near Burlington Junction, MO",1240.0000000,40.4448814,-95.0888977
4122,19210377,06808500,"West Nishnabotna River at Randolph, IA",1326.0000000,40.8730545,-95.5802765
4123,19210415,06808820,"West Nishnabotna River near Riverton, IA",1647.0000000,40.6871414,-95.6004944
4124,19167379,06809900,"East Nishnabotna River at Riverton, IA",1105.0000000,40.6946106,-95.5625839
4125,659660,06810000,"Nishnabotna River above Hamburg, IA",2806.0000000,40.6016655,-95.6449966
4126,3702540,06813500,"Missouri River at Rulo, NE",414900.0000000,40.0536385,-95.4224167
4127,3702270,06813000,"Tarkio River at Fairfax, MO",508.0000000,40.3391838,-95.4059067
4128,19153077,06815000,"Big Nemaha River at Falls City, Nebr.",1339.0000000,40.0355568,-95.5960922
4129,7312363,06807000,"Missouri River at Nebraska City, NE",410000.0000000,40.6819458,-95.8469467
4130,7312223,06806500,"Weeping Water Creek at Union, Nebr.",241.0000000,40.7941666,-95.9113922
4131,19161749,06811500,"Little Nemaha River at Auburn, Nebr.",792.0000000,40.3927765,-95.8127747
4132,19153015,06814500,"North Fork Big Nemaha River at Humboldt, Nebr.",548.0000000,40.1569443,-95.9447174
4133,17405835,06803513,"Salt Creek at 70th Street at Lincoln, Nebr.",753.0000000,40.8861122,-96.6241760
4134,17405547,06803510,"Little Salt Creek near Lincoln, Nebr.",43.5999985,40.8930550,-96.6816635
4135,17405849,06803500,"Salt Creek at Lincoln, Nebr.",685.0000000,40.8466682,-96.6816635
4136,17405877,06803000,"Salt Creek at Roca, Nebr.",167.0000000,40.6577759,-96.6655579
4137,17405597,06803520,"Stevens Creek near Lincoln, Nebr.",47.7999992,40.8569450,-96.5952911
4138,19158238,06814000,"TURKEY C NR SENECA, KS",276.0000000,39.9477768,-96.1086121
4139,2277309,06882510,"BIG BLUE R AT MARYSVILLE, KS",4777.0000000,39.8419456,-96.6622391
4140,2275923,06882000,"Big Blue River at Barneston, Nebr.",4447.0000000,40.0447235,-96.5872192
4141,17405565,06803486,"Oak Creek at Air Park Road at Lincoln, Nebr.",240.0000000,40.8552780,-96.7794418
4142,17405855,06803170,"Middle Creek at SW 63rd St at Lincoln, Nebr.",94.0000000,40.8108063,-96.8060837
4143,17405857,06803093,"Haines Branch at SW 56th St at Lincoln, Nebr.",60.0000000,40.7675018,-96.7969666
4144,17405897,06803080,"Salt Creek at Pioneers Boulevard at Lincoln, Nebr.",220.0000000,40.7702789,-96.7188873
4145,18819832,06881000,"Big Blue River near Crete, Nebr.",2710.0000000,40.5966682,-96.9605560
4146,18792702,06881380,"Turkey Creek near DeWitt, Nebr.",0.0000000,40.3672218,-96.8894424
4147,4024569,06884025,"Little Blue River at Hollenberg, KS",2752.0000000,39.9802780,-97.0047226
4148,18799565,06880800,"West Fork Big Blue River near Dorchester, Nebr.",1192.0000000,40.7311172,-97.1775436
4149,4020325,06884000,"Little Blue River near Fairbury, Nebr.",2350.0000000,40.1464729,-97.2007217
4150,19018751,06853500,"REPUBLICAN R NR HARDY, NE",22401.0000000,39.9925117,-97.9325409
4151,18767596,06883000,"Little Blue River near Deweese, Nebr.",984.0000000,40.3325005,-98.0669479
4152,7268297,06770500,"Platte River near Grand Island, Nebr.",57650.0000000,40.8744583,-98.2820053
4153,7291290,06772100,"Wood River at Grand Island, Nebr.",700.0000000,40.8747215,-98.3783340
4154,19011577,06853020,"Republican River at Guide Rock, Nebr.",22100.0000000,40.0641670,-98.3308334
4155,19017621,06853800,"WHITE ROCK C NR BURR OAK, KS",227.0000000,39.8991814,-98.2503281
4156,940200366,06770200,"Platte River near Kearney, Nebr.",57260.0000000,40.6580544,-99.0861130
4157,7261053,06769525,"Elm Creek near Elm Creek, Nebr.",0.0000000,40.7288971,-99.3989868
4158,7264221,06769000,"Buffalo Creek near Overton, Nebr.",175.0000000,40.7344551,-99.5059357
4159,7261231,06768020,"Spring Creek near Overton, Nebr.",0.0000000,40.7072296,-99.5598297
4160,7264455,06768025,"Platte R,So-Ch,Cottonwood Ranch nr Overton, Nebr.",0.0000000,40.6788902,-99.4891663
4161,7264443,06768000,"Platte River near Overton, Nebr.",56300.0000000,40.6824989,-99.5405579
4162,940200357,06768035,"Platte R Mid-Ch, Cottonwood Ranch nr Elm Cr, Nebr.",0.0000000,40.6855659,-99.4392700
4163,19043513,06844500,"Republican River near Orleans, Nebr.",15580.0000000,40.1316681,-99.5025024
4164,14610398,06847500,"Sappa Creek near Stamford, Nebr.",3840.0000000,40.1183319,-99.5169449
4165,8367534,06848500,"PRAIRIE DOG C NR WOODRUFF, KS",1007.0000000,39.9787025,-99.4786606
4166,8163040,06847000,"Beaver Creek near Beaver City, Nebr.",2080.0000000,40.1200066,-99.8934555
4167,19040347,06843500,"Republican River at Cambridge, Nebr.",14460.0000000,40.2844429,-100.1436081
4168,14610834,06845110,"SAPPA C NR LYLE, KS",1488.0000000,40.0016708,-99.9929047
4169,19095367,06837000,"Republican River at McCook, Nebr.",12240.0000000,40.1877785,-100.6186142
4170,19070233,06838000,"Red Willow Creek near Red Willow, Nebr.",820.0000000,40.2347221,-100.5008316
4171,8164854,06846500,"BEAVER C AT CEDAR BLUFFS, KS",1618.0000000,39.9850044,-100.5601501
4172,19095401,06836500,"Driftwood Creek near McCook, Nebr.",361.0000000,40.1458359,-100.6732101
4173,19081917,06835500,"Frenchman Creek at Culbertson, Nebr.",2990.0000000,40.2347221,-100.8782120
4174,19093303,06828500,"Republican River at Stratton, Nebr.",8200.0000000,40.1405563,-101.2297211
4175,19081429,06834000,"Frenchman Creek at Palisade, Nebr.",1300.0000000,40.3516655,-101.1236115
4176,11721499,06821500,"Arikaree River at Haigler, Nebr.",1700.0000000,40.0291672,-101.9674988
4177,11714631,06824500,"Republican River at Benkelman, Nebr.",4880.0000000,40.0344429,-101.5427780
4178,11714577,06824000,"Rock Creek at Parks, Nebr.",23.6000004,40.0422211,-101.7280579
4179,11714581,06823500,"Buffalo Creek near Haigler, Nebr.",172.0000000,40.0394440,-101.8666687
4180,11713555,06823000,North Fork Republican River at Colorado-Nebraska,2370.0000000,40.0694351,-102.0513000
4181,11697864,06827500,"South Fork Republican River near Benkelman, Nebr.",2740.0000000,40.0102768,-101.5419464
4182,3561878,06759500,"SOUTH PLATTE RIVER AT FORT MORGAN, CO",14648.0000000,40.2684021,-103.8011932
4183,225687,06720990,"BIG DRY CREEK AT MOUTH NEAR FORT LUPTON, CO",107.0000000,40.0688324,-104.8319855
4184,225621,06721000,"SOUTH PLATTE RIVER AT FORT LUPTON, CO.",5043.0000000,40.1160927,-104.8185806
4185,228553,06720820,"BIG DRY CREEK AT WESTMINSTER, CO",43.9000015,39.9056816,-105.0353851
4186,2888998,06730500,"BOULDER CREEK AT MOUTH NEAR LONGMONT, CO",448.0000000,40.1520462,-105.0151825
4187,2889214,06730200,"BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO",307.0000000,40.0516510,-105.1788788
4188,12932,06741510,"BIG THOMPSON RIVER AT LOVELAND, CO.",531.0000000,40.3785934,-105.0610886
4189,2900123,06752280,"CACHE LA POUDRE RIV AB BOXELDER CRK NR TIMNATH, CO",1244.0000000,40.5519257,-105.0113678
4190,2900003,06752260,"CACHE LA POUDRE RIVER AT FORT COLLINS, CO",1128.0000000,40.5880852,-105.0692215
4191,2889346,06727500,"FOURMILE CREEK AT ORODELL, CO",24.2000008,40.0186653,-105.3262482
4192,2900581,06751490,"NORTH FORK CACHE LA POUDRE RIVER AT LIVERMORE, CO",538.0000000,40.7874832,-105.2522049
4193,2898187,06751150,N FK CACHE LA POUDRE R BLW HALLIGAN RES NR VA DALE,354.0000000,40.8783150,-105.3380432
4194,13584,402114105350101,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",39.7999992,40.3538742,-105.5841675
4195,1239657,09024000,"FRASER RIVER AT WINTER PARK, CO.",27.6000004,39.8999863,-105.7766724
4196,1239663,09022000,"FRASER RIVER AT UPPER STA, NEAR WINTER PARK, CO.",10.5000000,39.8458214,-105.7519531
4197,1239617,09025000,"VASQUEZ CREEK AT WINTER PARK, CO",27.8999996,39.9202652,-105.7852859
4198,1239605,09032000,"RANCH CREEK NEAR FRASER, CO.",20.0000000,39.9499855,-105.7655640
4199,1239593,09032100,"CABIN CREEK NEAR FRASER, CO.",4.8600001,39.9858208,-105.7450027
4200,16000378,06614800,"MICHIGAN RIVER NEAR CAMERON PASS, CO",1.5400000,40.4960938,-105.8650131
4201,2900061,06746110,"JOE WRIGHT CREEK BELOW JOE WRIGHT RESERVOIR, CO",6.9200001,40.5619278,-105.8638992
4202,2900149,06746095,"JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO",3.1400001,40.5399818,-105.8827896
4203,1231703,09034250,"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.",788.0000000,40.1083183,-106.0041809
4204,1234355,09033300,FRASER RIVER BLW CROOKED CR AT TABERNASH CO,224.0000000,40.0068932,-105.8482742
4205,1239233,09033100,"RANCH CREEK BLW MEADOW CR NR TABERNASH, CO",66.0000000,39.9991531,-105.8275070
4206,1234513,09019500,"COLORADO RIVER NEAR GRANBY, CO",323.0000000,40.1208191,-105.9005661
4207,1234501,09015000,"COLORADO RIVER BL SHADOW MOUNTAIN RESERVOIR, CO.",190.0000000,40.2066536,-105.8388977
4208,1234461,09010500,"COLORADO RIVER BELOW BAKER GULCH NR GRAND LAKE, CO",63.7999992,40.3258171,-105.8566818
4209,1239635,09025300,"ELK CREEK AT UPPER STATION, NEAR FRASER, CO",1.6700000,39.8894310,-105.8325119
